email,first_name,last_name,company_name,phone_number,website,location,address,rating,reviews,business_type,mv_quality,mv_result,source,place_id,shared_email_count
info@76fence.com,76,Fence North Houston,76 Fence North Houston,(713) 331-9385,https://76fence.com/the-woodlands,Spring,"1401 Lake Plaza Dr Ste. 200, Spring, TX 77389",5,2,Fence contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJE7J6Fg81R4YRlOyja7tAiLE,1
anaturalwomanstouch@yahoo.com,A,Natural Woman's Touch Cleaning,A Natural Woman's Touch Cleaning,(832) 343-2502,https://www.anaturalwomanstouch.org/Company-1,Missouri City,"2440 Texas Pkwy #340H, Missouri City, TX 77489",5,2,House cleaning service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ__8D4P3rQIYRe1ceOS-qZM0,1
info@amtowingservicellc.com,AM,Towing Service LLC,AM Towing Service LLC,(347) 726-0929,https://amtowingservicellc.com/,Katy,"2425 Katy Flewellen Rd, Katy, TX 77494",5,2,Towing service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ--psYN8jQYYRBgysV_Rispg,1
info@atxbookkeeper.com,ATX,Bookkeeper,ATX Bookkeeper,(512) 387-8477,https://atxbookkeeper.com/,Austin,"7600 Chevy Chase Dr, Austin, TX 78752",5,2,Bookkeeping service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJjQj9YTvLRIYRJKiGsTqV5nM,1
info@atlastechnologies.biz,Atlas,"Technologies, Inc.","Atlas Technologies, Inc.",(956) 240-1821,http://www.atlastechnologies.biz/,McAllen,"6112 N 10th St Ste. 2D, McAllen, TX 78504",5,2,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJncpd5K2mZYYRa_8fGzRB6gw,1
info@bluefireservice.com,Blue,Fire Service,Blue Fire Service,(817) 600-0022,https://bluefireservice.com/,Fort Worth,"2936 Milby Oaks Dr, Fort Worth, TX 76244",5,2,Fire protection service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJReD9F-DZTYYR9Om_X4hnPLU,1
info@cherryblossomelectrician.com,Cherry,Blossom Electrician,Cherry Blossom Electrician,(972) 478-1062,http://cherryblossomelectrician.com/,Grand Prairie,"405 Sunridge Way, Grand Prairie, TX 75052",5,2,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJOwYlqKWFToYRe3Sqm9XwRHs,1
info@cookparker.net,Cook,Parker,Cook Parker,(409) 899-1040,http://www.cookparker.net/,Beaumont,"3560 Delaware St STE 202, Beaumont, TX 77706",5,2,Tax preparation service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJxXjChLo0OYYRkwF6Ro_Kv2c,1
info@donaldgeeosplumbing.com,Donald,Geeo's Plumbing - Plumber | Water Heater Repair Service,Donald Geeo's Plumbing - Plumber | Water Heater Repair Service,(817) 939-1642,https://donaldgeeosplumbing.com/,,,5,2,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJPQY5CRmBYCgRQdwNAtHdZOY,1
hector@e-plumbinganddrainservices.com,E-Plumbing,And Drain Services LLC,E-Plumbing And Drain Services LLC,(713) 505-8112,https://e-plumbinganddrainservices.com/,,,5,2,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJUX11J33MfkcR84znzKAWa6g,1
info@elpasoconcrete.co,El,Paso Concrete Masters,El Paso Concrete Masters,(915) 268-1077,https://www.elpasoconcrete.co/,El Paso,"3313 Killarney St, El Paso, TX 79925",5,2,Concrete contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJE_z9cAFb54YR7XSjWGDXaqI,1
stauffer@freefalllicensedelectrician.com,Freefall,Licensed Electrician,Freefall Licensed Electrician,(469) 359-7759,http://freefalllicensedelectrician.com/,Irving,"3319 W Rochelle Rd, Irving, TX 75062",5,2,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJWYbxwSeDToYRtOu9cX0Htp0,1
josegalleg1341@yahoo.com,Gallegos,Electric,Gallegos Electric,(832) 379-8329,https://gallegos-electric.ueniweb.com/,Spring,"19226 Whitewood Dr, Spring, TX 77373",5,2,Electrician,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ6UQ9V_LJQIYRjQof7fZllYU,1
info@gardenmontessorischools.com,Garden,Montessori Schools - Heights,Garden Montessori Schools - Heights,(832) 409-6697,https://www.gardenmontessorischools.com/locations/heights?utm_source=google&utm_medium=gbp&utm_campaign=heights,Houston,"1505 W 25th St, Houston, TX 77008",5,2,Preschool,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJcWKmx_THQIYRW4USRfjPpo0,1
info@security1122.com,General,Security Task Force Texas | Best Security Guard Company Houston Texas,General Security Task Force Texas | Best Security Guard Company Houston Texas,(307) 800-1122,https://security1122.com/,Houston,"16740 Hedgecroft Dr, Houston, TX 77060",5,2,Security guard service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJxzJ9KtLdQIYRA7DuSWlJ6As,1
info@hisdfw.com,Home,Inspection Solutions,Home Inspection Solutions,(214) 448-9572,https://hisdfw.com/,Dallas,"10830 N Central Expy #170, Dallas, TX 75231",5,2,Home inspector,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJi-MX-lshTIYR3izLwHz_48c,1
contact@itclark.com,IT,CLARK - Austin IT Managed Services,IT CLARK - Austin IT Managed Services,(800) 791-0802,https://www.itclark.com/,Austin,"4413 Spicewood Springs Rd Ste 224, Austin, TX 78759",4,2,Computer support and services,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJcQvzykTFRIYR7oKGnd4_BlA,1
info@jnjpallet.com,J&J,Pallets Company,J&J Pallets Company,(832) 299-5102,http://jnjpallet.com/,Houston,"6030 Brittmoore Rd SUITE C, Houston, TX 77041",5,2,Pallet supplier,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJSTHBozLHQIYRt3-aZslb-Tw,1
jsbinc5842@aol.com,JRL,Landscape Services,JRL Landscape Services,(832) 844-3922,https://www.jsblandscape.com/,Missouri City,"2465 FM 1092 Rd, Missouri City, TX 77459",5,2,Landscaper,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJX56rUgDmQIYRTbnDrix7ujY,1
info@mathgeeksandsciencefreaks.com,Math,Geeks & Science Freaks Tutoring,Math Geeks & Science Freaks Tutoring,(832) 736-2784,http://www.mathgeeksandsciencefreaks.com/,Houston,"5090 Richmond Ave #414, Houston, TX 77056",5,2,Tutoring service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJoxaSU3DBQIYR93wf_y3mEps,1
info@midtechpower.com,Mid,Tech Power & Control,Mid Tech Power & Control,(972) 723-9130,http://midtechpower.com/,Midlothian,"620 Eastgate Rd, Midlothian, TX 76065",5,2,Electrician,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJz5_14FnyToYRxblmb1u-nWc,1
services@nurtureelectricalrepair.com,Nurture,Electrical Repair,Nurture Electrical Repair,(972) 346-0045,http://nurtureelectricalrepair.com/,Grand Prairie,"1911 TX-180, Grand Prairie, TX 75050",5,2,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJz9tU5t2FToYREGXSvIUp6aQ,1
info@onthemarkfinancial.com,On,The Mark Financial Services,On The Mark Financial Services,(281) 535-1040,http://www.onthemarkfinancial.com/,League City,"2917 Auburn Creek Ln, League City, TX 77573",5,2,Tax preparation,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJt_5Q2fJiP4YRP03ogbvUAlo,1
farringtonchiro@yahoo.com,Optimum,Wellness & Rehab Center,Optimum Wellness & Rehab Center,(281) 969-7741,https://www.optimumwellnesschiro.com/,Missouri City,"2200 FM 1092 Rd, Missouri City, TX 77459",5,2,Chiropractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJUUFzUgLmQIYR6JO9SfiXEgI,1
ginawilson@peakelectricalllc.com,Peak,Electrical,Peak Electrical,(409) 729-2226,https://www.peakelectricalengineering.com/,Port Neches,"1618 Port Neches Ave, Port Neches, TX 77651",5,2,Electrical engineer,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ_Zoavm6xPoYReYwiRP3g4x8,1
info@richservicestx.com,Rich,"Construction & Service, LP Rich Services","Rich Construction & Service, LP Rich Services",(254) 831-3046,http://www.richservicestx.com/,Killeen,"1106 Elyse Dr, Killeen, TX 76549",5,2,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJs6-qrbpLRYYRH8KBxBaMtVQ,1
info@slheatandair.com,S,& L Heating and Air,S & L Heating and Air,(979) 551-5927,https://slheatandair.com/,Brenham,"309 N Market St #1104, Brenham, TX 77834",5,2,HVAC contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJm3VDecVquwsRLIy1iOplvuk,1
info@shindlerlawfirm.com,Shindler,Law Firm,Shindler Law Firm,(979) 245-4666,http://shindlerlawfirm.com/,Bay City,"2232 Avenue G, Bay City, TX 77414",5,2,Attorney,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJVc4p6Di5QYYRU8osUs4JWx0,1
office@smartscaping.co,Smartscaping,,Smartscaping,(832) 513-3800,http://www.smartscaping.co/,,"Houston, TX 77226",5,2,Landscaper,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJdTfITK25QIYR66B9ks19pLo,1
info@pestcontrolodessa.com,The,Odessa Pest Control guys,The Odessa Pest Control guys,(432) 241-8662,https://pestcontrolodessa.com/,,,5,2,Pest control service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJJY8RJ2aPoI4RULQZjlL_6wU,1
jgarcia@eptridentfire.com,Trident,Fire Protection,Trident Fire Protection,(915) 549-2980,https://eptridentfire.com/,El Paso,"5457 Krag St, El Paso, TX 79938",5,2,Fire protection service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJgVvQ0Q5J54YRYWg9rclxWDc,1
info@vscfire.com,VSC,"Fire & Security, Inc.","VSC Fire & Security, Inc.",(915) 400-9368,https://vscfire.com/?utm_medium=organic&utm_source=gbp_elpaso_tx,El Paso,"1345 Geronimo Dr, El Paso, TX 79925",5,2,Fire protection service,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJZWJn2A1Z54YRAvXu_0DcenM,1
info@ecowashexpresscleaning.com,ecowash,express cleaning,ecowash express cleaning,(817) 784-7338,https://ecowashexpresscleaning.com/,Fort Worth,"1150 South Fwy suite 104, Fort Worth, TX 76104",5,2,Pressure washing service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ5T_bqZFxToYR4ONIOLaQUeA,1
accynmar@yahoo.com,A,C Cyn-Mar Pool Plastering & Pool Remodeling Company,A C Cyn-Mar Pool Plastering & Pool Remodeling Company,(915) 855-6065,https://accynmarpool.com/,El Paso,"14250 H Derringer Rd, El Paso, TX 79938",5,1,Swimming pool contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJO2tLAERI54YR0BYBudJuL7E,1
info@aaronconcrete.com,Aaron,Concrete Contractors,Aaron Concrete Contractors,(512) 926-7326,http://aaronconcrete.com/,Austin,"4108 Nixon Ln, Austin, TX 78725",5,1,Concrete contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJQ9xA0Le3RIYRWszuTOm1p9M,1
info@cwindust.com,C&W,Industrial,C&W Industrial,(903) 255-0565,https://www.cwindust.com/contact,Texarkana,"3636 New Boston Rd, Texarkana, TX 75501",5,1,Contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJq6rqdZRBNIYR-_Ox8FVJJNQ,1
current.electric01@yahoo.com,Current,Electric,Current Electric,(432) 853-4426,https://currentelectricx.com/,Midland,"1409 E County Rd 145, Midland, TX 79706",5,1,Electrician,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ0fbYcox9-YYRhW4ssk6wTUA,1
info@dhelectricalsvcs.com,DH,Electrical Services LLC,DH Electrical Services LLC,(915) 474-2002,https://dhelectricalsvcs.com/?utm_source=gmb&utm_medium=organic&utm_campaign=elpaso,El Paso,"3624 Gtwy Blvd E Suite B, El Paso, TX 79905",5,1,Electrical installation service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ6ekGbG9Z54YRvYc_dD4-1nQ,1
gpoleary@sbcglobal.net,EL,PASO JUNK AND TRASH REMOVAL,EL PASO JUNK AND TRASH REMOVAL,(915) 600-2820,http://www.elpasojunktrashremoval.com/,El Paso,"11721 Pueblo Fuerte Ct, El Paso, TX 79936",5,1,Waste management service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJVVVVVaVF54YR0fxT7RMs3T0,1
info@georgeadamsinsurance.com,George,Adams & Co Insurance,George Adams & Co Insurance,(281) 499-7199,https://georgeadamsinsurance.com/,Missouri City,"4501 Cartwright Rd STE 402, Missouri City, TX 77459",5,1,Insurance agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJMygbjwnmQIYRivjTN3vhT20,1
info@greenmarine.com,Green,Marine & Industrial Equipment Co,Green Marine & Industrial Equipment Co,(800) 483-5012,https://greenmarine.com/,Houston,"340 Garden Oaks Blvd, Houston, TX 77018",1,1,Marine supply store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJoTwOWwW-QIYRsBgwKvmhc3Q,1
inquire@heartlicensedelectrician.com,Heart,Licensed Electrician,Heart Licensed Electrician,(972) 812-2162,http://heartlicensedelectrician.com/,Grand Prairie,"115 TX-180, Grand Prairie, TX 75050",5,1,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJoWbU03aFToYR__S16vsbRwM,1
info@infinityta.com,Infinity,Tax & Financial Services,Infinity Tax & Financial Services,(281) 796-1143,https://www.infinityta.com/?utm_source=gbp&utm_medium=click,League City,"4905 Dickens Lndg Dr, League City, TX 77573",5,1,Tax attorney,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJP4xkDCuZQIYRvIgtRR3qitE,1
dm-nantong@300.cn,JEL,Electric,JEL Electric,(903) 748-5805,http://www.jelelectric.com/,,,5,1,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJPRdFXPRpNIYR-T2SIKUEGBo,1
darrell@linemanelectric.com,Lineman,Electric Services,Lineman Electric Services,(281) 705-6868,http://linemanelectric.com/,,,5,1,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ6358eCobQYYRVxie2s8noM4,1
enrique_mares@aol.com,Mares,Electric LLC,Mares Electric LLC,(214) 475-4073,http://www.mareselectric.com/,Grand Prairie,"2118 Quail Hollow Dr, Grand Prairie, TX 75051",5,1,Electrician,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJAdz2edyFToYRkfrFBbdrs0Y,1
michelle@michellegrahamcpa.com,Michelle,Graham CPA LLC,Michelle Graham CPA LLC,(832) 690-6235,https://www.michellegrahamcpa.com/?utm_source=google&utm_medium=google_business_profile&utm_campaign=website_click,Missouri City,"25 Big Tr, Missouri City, TX 77459",5,1,Certified public accountant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJdcJrkqzvQIYRw9AYQJ9plj0,1
estimation@north-richland-hills-electrician.com,North,Richland Hills Electrician,North Richland Hills Electrician,(817) 697-4555,http://north-richland-hills-electrician.com/,North Richland Hills,"5244 Rufe Snow Dr, North Richland Hills, TX 76180",5,1,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ43yV8RV5ToYRdZdQRIpI40I,1
info@thepestbros.com,Pest,Bros,Pest Bros,(281) 206-4670,https://www.thepestbros.com/get-a-quote/,Webster,"455 E Medical Center Blvd, Webster, TX 77598",5,1,Pest control service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJL_evk_ScQIYRkcELHvKPh9w,1
hung.w@principalelectricalservices.com,Principal,Electrical Services,Principal Electrical Services,(469) 898-6946,http://principalelectricalservices.com/,Irving,"1784 W Irving Blvd, Irving, TX 75061",5,1,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJTWZVGAqDToYRXS4hBovbivY,1
info@robertdeejrcpa.com,Robert,"Dee Jr., CPA","Robert Dee Jr., CPA",(409) 938-4000,http://www.robertdeejrcpa.com/,Tiki Island,"101 Tiki Dr Ste 201, Tiki Island, TX 77554",5,1,Certified public accountant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJSY8DeciCP4YRueB0KKSLQLo,1
info@sachseplumbing.com,Sachse,Plumbing,Sachse Plumbing,(972) 495-6666,http://www.sachseplumbing.com/,,,5,1,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJA86XsCJyjWURtYDsGe9_HDc,1
info@myserendipitytravel.com,Serendipity,Travel Agency,Serendipity Travel Agency,(210) 570-4237,http://www.myserendipitytravel.com/,San Antonio,"11939 Cedar Grey, San Antonio, TX 78249",5,1,Travel agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJTcx53htnXIYR8iGxIi7uoBI,1
tsp17@yahoo.com,Texas,"Southern Plumbing, LLC","Texas Southern Plumbing, LLC",(409) 216-0427,https://www.texassouthernplumbing.com/,Bridge City,"2910 Texas Ave, Bridge City, TX 77611",5,1,Plumber,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJsQePYM2rPoYRv70dab7V_w0,1
info@oystermarytierra.com,The,Oyster - Mar y Tierra,The Oyster - Mar y Tierra,(832) 445-5873,https://oystermarytierra.com/,Livingston,"930 US-59 Loop N, Livingston, TX 77351",5,1,Tex-Mex restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJeWFLJ0SHOIYR7s028OhfcgU,1
info@trophiesllc.com,Trophies,LLC,Trophies LLC,(214) 377-8187,https://www.trophiesllc.com/,Dallas,"1350 Manufacturing St Suite 222, Dallas, TX 75207",5,1,Trophy shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJS24Q-K2ZToYR5q3rmApNrEM,1
whitescontractors@yahoo.com,White's,General Contractors,White's General Contractors,(469) 567-3346,https://whitesgeneralcontractors.com/,Dallas,"4528 Corregidor St, Dallas, TX 75216",5,1,Home builder,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ-4xv-WS9ToYR2w9OP1dvBb0,1
info@yourlegacylegalcare.com,Your,Legacy Legal Care®,Your Legacy Legal Care®,(936) 247-0419,https://www.yourlegacylegalcare.com/,Bay City,"2232 Avenue G, Bay City, TX 77414",5,1,Estate planning attorney,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJC5sYgEe5QYYRAT215dR5GN8,1
tony@terratx.com,Austin,Concrete Co,Austin Concrete Co,(512) 789-1741,http://austintexasconcreteco.com/,Austin,"2311 Thornton Rd Unit H, Austin, TX 78704",,,Concrete contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJrQv6iI-1RIYRW6EhBXoT_Q0,1
info@accountantpartners.com,Bookkeeper,San Antonio,Bookkeeper San Antonio,(210) 791-7771,https://accountantpartners.com/,San Antonio,"9800 Lorene, San Antonio, TX 78216",,,Bookkeeping service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJuTm5He1hXIYRgxRcRzkFP0U,4
info@buckridgeroofing.com,Buck,Ridge Roofing and Construction,Buck Ridge Roofing and Construction,(281) 786-4234,https://buckridgeroofing.com/,Deer Park,"902 Center St suite B, Deer Park, TX 77536",,,Roofing contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ62B-KBmhQIYRl46ydafpdi4,1
info@carrolltonelectrical.com,Carrollton,Electrical,Carrollton Electrical,(972) 445-7143,http://carrolltonelectrical.com/,Carrollton,"109 Lacy Ln, Carrollton, TX 75006",,,Electrical repair shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJt7Z8OQApTIYRQYdCW6j-5k0,1
nic@desertrock.co,Desert,Rock Landscaping,Desert Rock Landscaping,(432) 312-5800,https://www.desertrock.com/contact-us,Odessa,"13914 W Hwy 80 E, Odessa, TX 78765",,,Landscaper,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ___TzszP-4YR6cVA-WaM-rk,1
info@drewgreenlandscapes.com,DrewGreen,Landscaping,DrewGreen Landscaping,(832) 835-6692,http://www.drewgreenlandscapes.com/,Galveston,"1908 Church St unit #1, Galveston, TX 77550",,,Landscaper,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJFVrKEs2fP4YRVoUuQ4oXK-Y,1
info@elpasoconcretedrivewaycontractors.com,El,Paso Concrete Driveway Contractors,El Paso Concrete Driveway Contractors,(915) 465-3549,http://elpasoconcretedrivewaycontractors.com/,El Paso,"213 S El Paso St, El Paso, TX 79901",,,Concrete contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJVVUVVEi5D4gRpMMlto3-qmc,1
rmarkey@greencoutureco.com,Green,Couture Co Landscape,Green Couture Co Landscape,(832) 526-6345,https://www.greencoutureco.com/contact-1/,Galveston,"527 21st St #313, Galveston, TX 77550",,,Landscaper,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJAQAMPmqeP4YRcpamCY512CM,1
info@hlb-cpa.com,"Ham,","Langston & Brezina, LLP","Ham, Langston & Brezina, LLP",(409) 765-9311,https://www.hlb-cpa.com/,Galveston,"2200 Market St #400, Galveston, TX 77550",,,Accounting firm,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJAYddp2ueP4YRuV2xrhPoino,1
ingram-electric@sbcglobal.net,Ingram,Electric Company,Ingram Electric Company,(972) 606-2560,https://www.ingramelectricco.com/,Grand Prairie,"2309 Sunnyvale Rd, Grand Prairie, TX 75050",,,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJAQDQjcWGToYRghkZrRO_bEE,1
emergency@intuitive24hourelectrician.com,Intuitive,24 Hour Electrician,Intuitive 24 Hour Electrician,(817) 482-6792,http://intuitive24hourelectrician.com/,North Richland Hills,"3910 Rufe Snow Dr, North Richland Hills, TX 76180",,,Electrical repair shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJgXEFMwB5ToYRbyTfF0weejY,1
info@electricianrosharontx.com,MP,Electrical Contractors,MP Electrical Contractors,(832) 399-6134,https://electricianrosharontx.com/,Rosharon,"8003 Carillon Way, Rosharon, TX 77583",,,Electrician,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJf0BOGwnzQIYRWlwMx66P9-s,1
info@marinocpafirm.com,Marino,CPA Firm,Marino CPA Firm,(409) 898-8777,http://www.marinocpafirm.com/,Beaumont,"2396 Eastex Fwy, Beaumont, TX 77703",,,Accountant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJkTDR1LA0OYYRRjMl4jJWsQk,1
admin@mathisoncpa.com,Mathison,CPA Houston,Mathison CPA Houston,(832) 660-3496,http://mathisoncpa.com/,Cypress,"11803 Grant Rd # 212, Cypress, TX 77429",,,Accountant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ2anj2iPSQIYRsm_rVnqU8Cg,1
info@mccartyproservices.com,McCarty,Pro Services Inc,McCarty Pro Services Inc,(936) 400-3701,http://mccartyproservices.com/,Huntsville,"3170 Old Houston Rd, Huntsville, TX 77340",,,Repair service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJF03jU58JR4YRiBJZ5wy5nhQ,1
ccervantes@orbitelectricinc.com,Orbit,Electric Inc.,Orbit Electric Inc.,(832) 247-7688,https://orbitelectricinc.com/,Spring,"22906 Canyon Lake Dr, Spring, TX 77373",,,Electrician,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJq1lXFdC1QIYRg8ZZXZnrqW4,1
